0,4
0,468
0,401
0,59
0,655
0,489
0,056
0,541
0,144
0,606
0,365
0,597
0,963
0,309
0,309
0,837
0,544
0,85
0,761
0,537
0,56
0,045
0,251
0,194
0,337
0,436
0,53
0,175
0,146
0,984
0,989
0,553
0,901
0,762
0,284
0,588
0,897
0,073
0,119
0,688
0,279
0,708
0,874
0,666
0,527
0,753
0,655
0,949
0,299
0,315
0,16
0,609
0,491
0,366
0,187
0,355
0,217
0,207
0,253
0,219
0,96
0,881
0,396
0,161
0,617
0,812
0,696
0,201
0,026
0,721
0,941
0,472
0,73
0,073
0,258
0,852
0,171
0,585
0,667
0,584
0,781
0,58
0,876
0,83
0,824
0,38
0,062
0,535
0,575
0,928
0,371
0,69
0,82
0,9
0,729
0,399
0,312
0,713
0,049
0,716
0,058
0,453
0,924
0,578
0,375
0,688
0,878
0,418
0,108
0,335
0,184
0,631
0,54
0,669
0,438
0,379
0,005
0,566
0,337
0,237
0,75
0,161
0,627
0,097
0,35
0,25
0,652
0,83
0,344
0,859
0,54
0,458
0,537
0,951
0,526
0,328
0,656
0,298
0,456
0,136
0,502
0,644
0,427
0,24
0,744
0,74
0,151
0,151
0,462
0,349
0,394
0,746
0,376
0,812
0,966
0,896
0,827
0,826
0,228
0,124
0,036
0,048
0,075
0,249
0,794
0,727
0,095
0,588
0,143
0,11
0,723
0,706
0,11
0,201
0,735
0,106
0,734
0,387
0,354
0,61
0,1
0,501
0,368
0,994
0,465
0,794
0,082
0,724
0,985
0,63
0,502
0,83
0,07
0,331
0,1
0,454
0,569
0,178
0,445
0,017
0,645
0,562
0,008
0,353
0,626
0,688
0,637
0,175
0,077
0,86
0,162
0,44
0,473
0,618
0,025
0,535
0,68
0,08
0,783
0
0,645
0,371
0,603
0,513
0,608
0,893
0,636
0,778
0,101
0,281
0,537
0,556
0,942
0,337
0,965
0,538
0,494
0,015
0,368
0,778
0,158
0,907
0,647
0,125
0,468
0,062
0,358
0,452
0,307
0,565
0,774
0,489
0,395
0,445
0,372
0,274
0,959
0,495
0,745
0,734
0,051
0,858
0,074
0,797
0,324
0,606
0,498
0,136
0,653
0,487
0,041
0,665
0,712
0,005
0,843
0,738
0,724
0,478
0,045
0,546
0,535
0,184
0,472
0,536
0,507
0,048
0,161
0,496
0,964
0,691
0,579
0,998
0,27
0,634
0,726
0,299
0,833
0,85
0,801
0,862
0,564
0,222
0,799
0,82
0,524
0,109
0,777
0,39
0,602
0,634
0,55
0,481
0,45
0,199
0,198
0,867
0,387
0,537
0,289
0,276
0,445
0,001
0,172
0,962
0,908
0,043
0,395
0,078
0,279
0,543
0,905
0,873
0,677
0,183
0,982
0,314
0,386
0,652
0,012
0,399
0,271
0,771
0,894
0,33
0,14
0,098
0,548
0,071
0,436
0,859
0,913
0,296
0,561
0,526
0,417
0,563
0,05
0,836
0,911
0,481
0,714
0,699
0,111
0,059
0,73
0,677
0,804
0,268
0,217
0,885
0,481
0,735
0,525
0,891
0,005
0,674
0,107
0,842
0,822
0,811
0,495
0,324
0,642
0,419
0,63
0,609
0,312
0,151
0,766
0,419
0,264
0,549
0,74
0,531
0,685
0,573
0,66
0,835
0,6
0,463
0,294
0,28
0,854
0,551
0,378
0,178
0,771
0,671
0,521
0,743
0,455
0,208
0,014
0,101
0,987
0,39
0,057
0,692
0,429
0,121
0,365
0,653
0,502
0,798
0,621
0,932
0,994
0,994
0,206
0,432
0,014
0,272
0,242
0,359
0,517
0,214
0,47
0,09
0,041
0,452
0,838
0,642
0,63
0,023
0,963
0,056
0,535
0,64
0,544
0,295
0,516
0,968
0,406
0,48
0,099
0,64
0,779
0,055
0,931
0,446
0,184
0,777
0,465
0,089
0,729
0,183
0,966
0,656
0,583
0,773
0,92
0,966
0,651
0,976
0,282
0,723
0,023
0,479
0,835
0,565
0,397
0,354
0,45
0,911
0,916
0,046
0,866
0,762
0,26
0,877
0,436
0,415
0,16
0,595
0,268
0,062
0,177
0,541
0,294
0,78
0,089
0,879
0,057
0,772
0,374
0,55
0,318
0,43
0,197
0,375
0,617
0,299
0,22
0,366
0,05
0,83
0,327
0,554
0,173
0,683
0,318
0,204
0,396
0,706
0,337
0,506
0,806
0,056
0,708
0,221
0,546
0,482
0,185
0,055
0,476
0,518
0,298
0,678
0,537
0,367
0,728
0,436
0,565
0,885
0,26
0,136
0,194
0,794
0,545
0,439
0,734
0,623
0,368
0,611
0,463
0,885
0,483
0,35
0,435
0,869
0,743
0,261
0,722
0,976
0,829
0,135
0,114
0,166
0,89
0,532
0,532
0,649
0,017
0,806
0,955
0,882
0,64
0,511
0,447
0,201
0,311
0,012
0,511
0,27
0,486
0,924
0,115
0,574
0,592
0,591
0,034
0,947
0,243
0,668
0,624
0,467
0,714
0,588
0,056
0,125
0,022
0,029
0,904
0,013
0,907
0,085
0,605
0,561
0,656
0,581
0,245
0,972
0,904
0,234
0,557
0,731
0,75
0,452
0,49
0,905
0,02
0,54
0,573
0,299
0,497
0,585
0,407
0,349
0,183
0,488
0,168
0,051
0,456
0,322
0,179
0,283
0,108
0,498
0,363
0,401
0,319
0,553
0,918
0,012
0,345
0,063
0,044
0,009
0,111
0,893
0,716
0,262
0,098
0,151
0,105
0,482
0,455
0,605
0,516
0,322
0,678
0,256
0,379
0,168
0,413
0,194
0,516
0,582
0,055
0,275
0,623
0,252
0,089
0,089
0,586
0,467
0,622
0,562
0,954
0,435
0,541
0,398
0,239
0,29
0,772
0,906
0,953
0,305
0,217
0,697
0,827
0,502
0,982
0,041
0,723
0,063
0,175
0,75
0,599
0,151
0,546
0,461
0,954
0,836
0,269
0,464
0,173
0,01
0,564
0,638
0,86
0,894
0,652
0,081
0,781
0,28
0,017
0,088
0,396
0,507
0,242
0,211
0,365
0,358
0,447
0,121
0,27
0,048
0,365
0,524
0,293
0,872
0,963
0,802
0,889
0,08
0,444
0,403
0,021
0,307
0,733
0,943
0,741
0,579
0,837
0,933
0,85
0,902
0,261
0,443
0,046
0,086
0,354
0,092
0,91
0,335
0,096
0,596
0,389
0,148
0,194
0,125
0,645
0,041
0,345
0,988
0,931
0,85
0,192
0,701
0,836
0,614
0,067
0,089
0,773
0,299
0,47
0,786
0,52
0,514
0,271
0,368
0,787
0,922
0,478
0,206
0,518
0,871
0,893
0,553
0,984
0,849
0,014
0,873
0,113
0,608
0,298
0,701
0,234
0,849
0,003
0,001
0,71
0,56
0,608
0,432
0,019
0,265
0,319
0,611
0,865
0,31
0,076
0,875
0,877
0,826
0,338
0,723
0,563
0,139
0,471
0,06
0,957
0,639
0,717
0,987
0,6
0,194
0,976
0,165
0,001
0,769
0,552
0,672
0,511
0,27
0,659
0,227
0,314
0,046
0,187
0,253
0,552
0,282
0,688
0,674
0,773
0,139
0,996
0,287
0,269
0,575
0,138
0,095
0,378
0,943
0,044
0,071
0,844
0,621
0,832
0,825
0,289
0,153
0,61
0,096
0,758
0,404
0,363
0,607
0,168
0,112
0,408
0,517
0,952
0,218
0,508
0,675
0,951
0,042
0,214
0,46
0,199
0,689
0,896
0,425
0,632
0,457
0,293
0,568
0,227
0,588
0,383
0,694
0,214
0,362
0,964
0,399
0,672
0,592
0,917
0,369
0,776
0,389
0,119
0,158
0,167
0,62
0,143
0,16
0,435
0,368
0,12
0,801
0,407
0,371
0,626
0,599
0,257
0,185
0,464
0,301
0,111
0,795
0,38
0,58
0,729
0,715
0,303
0,59
0,253
0,108
0,003
0,358
0,126
0,845
0,684
0,81
0,57
0,738
0,258
0,012
0,314
0,133
0,133
0,858
0,467
0,582
0,287
0,842
0,736
0,365
0,142
0,487
0,129
0,616
0,258
0,981
0,009
0,539
0,429
0,452
0,317
0,553
0,907
0,327
0,365
0,762
0,675
0,561
0,687
0,817
0,029
0,519
0,926
0,452
0,987
0,978
0,663
0,522
0,113
0,147
0,428
0,461
0,855
0,888
0,967
0,516
0,23
0,51
0,587
0,704
0,801
0,031
0,31
0,806
0,695
0,761
0,226
0,806
0,493
0,705
0,907
0,725
0,155
0,919
0,336
0,623
0,561
0,676
0,629
0,281
0,318
0,487
0,426
0,282
0,024
0,856
0,698
0,019
0,36
0,849
0,532
0,165
0,974
0,983
0,016
0,998
0,209
0,121
0,757
0,225
0,751
0,857
0,028
0,408
0,24
0,703
0,306
0,935
0,553
0,343
0,955
0,553
0,881
0,306
0,386
0,314
0,605
0,028
0,782
0,839
0,063
0,207
0,445
0,644
0,173
0,742
0,751
0,172
0,904
0,338
0,414
0,44
0,919
0,404
0,529
0,461
0,459
0,019
0,042
0,322
0,55
0,763
0,466
0,017
0,894
0,979
0,285
0,668
0,598
0,702
0,393
0,182
0,339
0,918
0,162
0,544
0,411
0,385
0,235
0,498
0,951
0,134
0,032
0,215
0,929
0,515
0,634
0,476
0,777
0,924
0,855
0,586
0,986
0,46
0,289
0,3
0,741
0,428
0,749
0,194
0,457
0,083
0,574
0,202
0,944
0,232
0,101
0,001
0,242
0,985
0,05
0,074
0,784
0,544
0,37
0,416
0,731
0,251
0,088
0,38
0,345
0,808
0,891
0,674
0,847
0,807
0,196
0,879
0,629
0,862
0,803
0,983
0,635
0,041
0,041
0,868
0,56
0,83
0,271
0,697
0,413
0,634
0,235
0,792
0,874
0,78
0,802
0,442
0,09
0,873
0,569
0,49
0,341
0,37
0,849
0,649
0,192
0,901
0,354
0,137
0,036
0,222
0,371
0,38
0,183
0,067
0,439
0,743
0,503
0,502
0,856
0,901
0,98
0,39
0,966
0,711
0,574
0,099
0,8
0,067
0,005
0,754
0,79
0,756
0,293
0,312
0,642
0,265
0,193
0,392
0,676
0,659
0,476
0,134
0,661
0,191
0,262
0,855
0,609
0,807
0,341
0,06
0,939
0,588
0,017
0,668
0,51
0,95
0,403
0,138
0,075
0,093
0,101
0,287
0,132
0,282
0,433
0,616
0,087
0,87
0,425
0,174
0,55
0,11
0,826
0,197
0,425
0,847
0,73
0,776
0,449
0,719
0,49
0,993
0,726
0,945
0,815
0,202
0,739
0,625
0,803
0,692
0,862
0,055
0,317
0,583
0,558
0,188
0,002
0,379
0,758
0,647
0,768
0,739
0,382
0,167
0,51
0,829
0,762
0,819
0,243
0,663
0,221
0,628
0,689
0,357
0,603
0,108
0,561
0,187
0,467
0,231
0,877
0,462
0,068
0,733
0,312
0,495
0,793
0,243
0,64
0,237
0,845
0,351
0,018
0,802
0,95
0,751
0,611
0,559
0,435
0,987
0,44
0,919
0,381
0,14
0,471
0,235
0,366
0,961
0,98
0,45
0,627
0,815
0,912
0,527
0,77
0,306
0,671
0,649
0,855
0,015
0,035
0,519
0,18
0,007
0,818
0,87
0,61
0,886
0,406
0,852
0,497
0,002
0,752
0,48
0,791
0,958
0,081
0,928
0,261
0,077
0,129
0,833
0,263
0,19
0,61
0,03
0,439
0,491
0,033
0,644
0,08
0,962
0,705
0,42
0,951
0,921
0,739
0,374
0,322
0,602
0,625
0,48
0,554
0,128
0,953
0,625
0,063
0,432
0,736
0,812
0,226
0,743
0,388
0,777
0,887
0,203
0,256
0,99
0,397
0,788
0,431
0,119
0,854
0,762
0,771
0,535
0,297
0,332
0,529
0,87
0,218
0,707
0,606
0,66
0,453
0,649
0,278
0,134
0,237
0,984
0,967
0,006
0,755
0,221
0,418
0,337
0,574
0,927
0,534
0,748
0,665
0,749
0,977
0,533
0,17
0,506
0,626
0,792
0,357
0,418
0,328
0,732
0,904
0,866
0,594
0,519
0,137
0,728
0,325
0,238
0,925
0,122
0,753
0,413
0,822
0,425
0,364
0,633
0,344
0,434
0,961
0,37
0,798
0,78
0,205
0,469
0,729
0,073
0,489
0,947
0,022
0,486
0,777
0,819
0,656
0,235
0,102
0,888
0,627
0,899
0,2
0,846
0,602
0,296
0,824
0,542
0,996
0,564
0,711
0,745
0,142
0,993
0,448
0,923
0,457
0,958
0,934
0,123
0,661
0,125
0,789
0,064
0,239
0,378
0,216
0,439
0,345
0,934
0,757
0,587
0,323
0,476
0,006
0,444
0,234
0,114
0,768
0,502
0,956
0,663
0,473
0,166
0,361
0,744
0,805
0,029
0,038
0,855
0,363
0,699
0,301
0,979
0,227
0,502
0,11
0,136
0,608
0,224
0,08
0,385
0,198
0,062
0,807
0,124
0,423
0,666
0,987
0,004
0,688
0,342
0,19
0,432
0,167
0,998
0,652
0,624
0,703
0,495
0,574
0,186
0,401
0,49
0,571
0,058
0,286
0,343
0,249
0,505
0,334
0,098
0,506
0,544
0,422
0,571
0,465
0,411
0,358
0,237
0,321
0,139
0,042
0,033
0,166
0,02
0,509
0,869
0,812
0,229
0,85
0,486
0,433
0,113
0,65
0,894
0,984
0,707
0,491
0,749
0,838
0,079
0,417
0,482
0,67
0,59
0,836
0,646
0,009
0,596
0,533
0,241
0,266
0,466
0,174
0,435
0,144
0,368
0,324
0,551
0,55
0,417
0,531
0,02
0,655
0,848
0,665
0,393
0,894
0,529
0,587
0,758
0,92
0,61
0,399
0,242
0,721
0,56
0,364
0,576
0,184
0,863
0,86
0,216
0,695
0,609
0,221
0,968
0,939
0,215
0,75
0,617
0,383
0,939
0,199
0,421
0,548
0,397
0,828
0,822
0,925
0,443
0,752
0,48
0,009
0,775
0,321
0,656
0,066
0,932
0,714
0,584
0,004
0,748
0,367
0,686
0,557
0,315
0,325
0,046
0,628
0,698
0,454
0,679
0,779
0,971
0,375
0,981
0,41
0,978
0,694
0,324
0,732
0,542
0,651
0,741
0,111
0,379
0,208
0,92
0,288
0,565
0,901
0,007
0,501
0,165
0,613
0,635
0,572
0,513
0,864
0,233
0,073
0,782
0,194
0,227
0,989
0,073
0,701
0,038
0,401
0,34
0,246
0,088
0,239
0,39
0,852
0,462
0,097
0,626
0,575
0,178
0,108
0,405
0,758
0,063
0,796
0,447
0,177
0,614
0,358
0,74
0,409
0,897
0,115
0,461
0,251
0,95
0,348
0,424
0,753
0,038
0,678
0,17
0,519
0,948
0,319
0,813
0,768
0,112
0,313
0,151
0,538
0,946
0,938
0,686
0,125
0,668
0,024
0,131
0,431
0,541
0,896
0,087
0,68
0,66
0,931
0,348
0,973
0,778
0,138
0,901
0,114
0,673
0,873
0,537
0,5
0,938
0,885
0,81
0,744
0,983
0,679
0,066
0,3
0,207
0,203
0,463
0,96
0,429
0,336
0,583
0,926
0,218
0,993
0,211
0,142
0,591
0,489
0,859
0,017
0,971
0,84
0,99
0,973
0,412
0,037
0,865
0,073
0,401
0,186
0,187
0,783
0,214
0,386
0,448
0,862
0,83
0,787
0,473
0,457
0,468
0,389
0,544
0,443
0,555
0,975
0,896
0,68
0,662
0,395
0,909
0,449
0,026
0,792
0,774
0,143
0,689
0,093
0,888
0,17
0,338
0,39
0,559
0,243
0,148
0,801
0,712
0,831
0,546
0,35
0,312
0,804
0,017
0,402
0,549
0,582
0,297
0,547
0,418
0,437
0,141
0,185
0,411
0,006
0,277
0,739
0,757
0,422
0,613
0,305
0,172
0,738
0,899
0,303
0,119
0,078
0,83
0,301
0,294
0,754
0,263
0,064
0,134
0,312
0,083
0,105
0,432
0,624
0,244
0,192
0,846
0,142
0,674
0,451
0,029
0,153
0,979
0,553
0,966
0,41
0,044
0,29
0,219
0,24
0,177
0,574
0,905
0,714
0,283
0,47
0,752
0,996
0,253
0,664
0,174
0,077
0,051
0,099
0,923
0,172
0,307
0,132
0,178
0,421
0,459
0,03
0,063
0,447
0,274
0,966
0,099
0,277
0,335
0,884
0,71
0,973
0,846
0,894
0,135
0,509
0,2
0,718
0,342
0,773
0,44
0,85
0,889
0,011
0,278
0,952
0,102
0,881
0,63
0,793
0,103
0,912
0,111
0,798
0,781
0,147
0,51
0,458
0,44
0,317
0,371
0,475
0,661
0,369
0,953
0,201
0,231
0,157
0,964
0,413
0,973
0,589
0,791
0,405
0,98
0,609
0,141
0,053
0,17
0,322
0,864
0,219
0,647
0,542
0,781
0,799
0,862
0,047
0,113
0,988
0,999
0,742
0,277
0,025
0,402
0,966
0,19
0,52
0,057
0,077
0,721
0,945
0,917
0,217
0,821
0,514
0,121
0,706
0,818
0,172
0,005
0,458
0,288
0,119
0,453
0,153
0,828
0,119
0,588
0,155
0,339
0,184
0,044
0,975
0,414
0,231
0,311
0,766
0,004
0,015
0,419
0,621
0,995
0,093
0,601
0,919
0,301
0,429
0,721
0,267
0,678
0,156
0,229
0,941
0,983
0,541
0,453
0,159
0,572
0,249
0,138
0,071
0,932
0,903
0,738
0,537
0,901
0,942
0,803
0,59
0,203
0,355
0,702
0,803
0,752
0,384
0,463
0,196
0,517
0,534
0,851
0,398
0,398
0,321
0,476
0,183
0,955
0,104
0,993
0,873
0,777
0,152
0,193
0,754
0,877
0,349
0,689
0,092
0,354
0,064
0,018
0,36
0,626
0,131
0,064
0,323
0,453
0,426
0,188
0,599
0,078
0,258
0,642
0,038
0,398
0,739
0,673
0,611
0,426
0,555
0,582
0,797
0,949
0,931
0,813
0,051
0,162
0,948
0,926
0,404
0,695
0,37
0,841
0,453
0,517
0,492
0,772
0,267
0,257
0,154
0,729
0,529
0,916
0,394
0,794
0,519
0,511
0,155
0,357
0,138
0,676
0,078
0,666
0,799
0,482
0,221
0,411
0,696
0,319
0,013
0,161
0,505
0,5
0,785
0,904
0,708
0,417
0,189
0,521
0,906
0,967
0,406
0,354
0,273
0,826
0,054
0,881
0,555
0,136
0,293
0,54
0,006
0,591
0,788
0,727
0,617
0,705
0,042
0,971
0,296
0,081
0,077
0,948
0,245
0,993
0,224
0,029
0,131
0,49
0,086
0,102
0,322
0,634
0,45
0,171
0,271
0,724
0,393
0,973
0,429
0,34
0,856
0,559
0,025
0,473
0,155
0,914
0,711
0,057
0,287
0,003
0,375
0,218
0,226
0,826
0,89
0,457
0,109
0,28
0,602
0,025
0,75
0,065
0,05
0,191
0,218
0,373
0,141
0,617
0,457
0,893
0,312
0,069
0,542
0,956
0,225
0,517
0,923
0,772
0,838
0,31
0,317
0,074
0,203
0,083
0,728
0,104
0,408
0,625
0,281
0,813
0,615
0,113
0,371
0,404
0,589
0,791
0,509
0,835
0,255
0,782
0,773
0,094
0,601
0,394
0,692
0,306
0,676
0,27
0,601
0,373
0,534
0,337
0,442
0,292
0,707
0,677
0,861
0,967
0,463
0,114
0,964
0,516
0,336
0,644
0,278
0,199
0,698
0,138
0,367
0,433
0,008
0,088
0,517
0,056
0,537
0,223
0,473
0,809
0,391
0,422
0,428
0,138
0,024
0,908
0,279
0,277
0,671
0,079
0,696
0,913
0,93
0,542
0,372
0,141
0,818
0,257
0,757
0,957
0,116
0,493
0,607
0,538
0,904
0,168
0,364
0,446
0,82
0,386
0,755
0,484
0,204
0,052
0,576
0,041
0,686
0,826
0,492
0,428
0,365
0,001
0,528
0,62
0,442
0,454
0,503
0,466
0,717
0,377
0,238
0,281
0,466
0,516
0,693
0,898
0,815
0,89
0,235
0,856
0,544
0,832
0,458
0,284
0,324
0,212
0,709
0,878
0,966
0,331
0,454
0,991
0,764
0,329
0,592
0,115
0,965
0,988
0,096
0,449
0,665
0,899
0,73
0,443
0,148
0,475
0,018
0,688
0,359
0,678
0,226
0,796
0,592
0,636
0,884
0,532
0,543
0,244
0,296
0,23
0,745
0,625
0,5
0,386
0,923
0,247
0,516
0,137
0,924
0,578
0,933
0,827
0,794
0,785
0,192
0,646
0,103
0,014
0,137
0,849
0,194
0,021
0,519
0,289
0,104
0,658
0,399
0,128
0,445
0,06
0,572
0,721
0,692
0,867
0,704
0,039
0,399
0,344
0,521
0,901
0,958
0,881
0,764
0,781
0,744
0,399
0,002
0,807
0,445
0,238
0,43
0,529
0,107
0,447
0,035
0,724
0,106
0,211
0,282
0,265
0,848
0,389
0,691
0,864
0,006
0,213
0,135
0,927
0,081
0,152
0,247
0,759
0,494
0,236
0,891
0,313
0,257
0,738
0,544
0,705
0,656
0,593
0,683
0,207
0,63
0,043
0,614
0,245
0,831
0,98
0,933
0,188
0,062
0,256
0,053
0,569
0,19
0,9
0,775
0,532
0,264
0,075
0,726
0,292
0,992
0,671
0,035
0,871
0,556
0,722
0,468
0,368
0,667
0,577
0,609
0,255
0,706
0,484
0,235
0,962
0,599
0,891
0,096
0,101
0,219
0,059
0,697
0,238
0,183
0,321
0,123
0,357
0,963
0,012
0,441
0,581
0,867
0,391
0,215
0,959
0,009
0,743
0,689
0,109
0,512
0,565
0,521
0,485
0,647
0,798
0,864
0,706
0,665
0,813
0,933
0,373
0,979
0,625
0,073
0,933
0,974
0,797
0,688
0,235
0,599
0,11
0,405
0,655
0,136
0,028
0,388
0,315
0,269
0,275
0,954
0,856
0,202
0,987
0,589
0,654
0,538
0,212
0,591
0,385
0,458
0,417
0,692
0,15
0,08
0,067
0,601
0,242
0,317
0,282
0,985
0,211
0,054
0,454
0,51
0,402
0,16
0,866
0,349
0,619
0,41
0,549
0,437
0,39
0,859
0,076
0,171
0,992
0,036
0,42
0,395
0,762
0,207
0,303
0,777
0,182
0,418
0,255
0,575
0,069
0,427
0,145
0,998
0,987
0,29
0,742
0,802
0,748
0,477
0,187
0,494
0,672
0,863
0,972
0,975
0,909
0,98
0,303
0,291
0,003
0,896
0,609
0,207
0,898
0,887
0,223
0,005
0,752
0,677
0,328
0,984
0,905
0,291
0,28
0,192
0,265
0,551
0,45
0,099
0,117
0,275
0,423
0,515
0,848
0,926
0,724
0,899
0,235
0,328
0,868
0,202
0,115
0,964
0,572
0,173
0,818
0,939
0,1
0,1
0,067
0,737
0,05
0,071
0,149
0,203
0,588
0,38
0,583
0,78
0,71
0,357
0,531
0,204
0,174
0,729
0,473
0,094
0,358
0,972
0,163
0,324
0,77
0,423
0,809
0,126
0,87
0,941
0,719
0,107
0,374
0,326
0,452
0,349
0,032
0,38
0,224
0,352
0,366
0,646
0,338
0,344
0,315
0,455
0,618
0,511
0,671
0,911
0,791
0,843
0,699
0,724
0,58
0,128
0,937
0,742
0,967
0,627
0,262
0,023
0,333
0,647
0,661
0,476
0,406
0,384
0,906
0,182
0,171
0,794
0,504
0,122
0,727
0,713
0,634
0,82
0,009
0,315
0,806
0,298
0,455
0,958
0,15
0,876
0,408
0,65
0,746
0,323
0,412
0,29
0,412
0,597
0,09
0,343
0,313
0,69
0,683
0,839
0,048
0,234
0,605
0,49
0,74
0,997
0,339
0,578
0,997
0,867
0,494
0,118
0,733
0,652
0,821
0,964
0,568
0,375
0,497
0,785
0,069
0,756
0,638
0,582
0,77
0,881
0,381
0,907
0,032
0,384
0,4
0,944
0,137
0,17
0,267
0,572
0,693
0,965
0,218
0,153
0,537
0,83
0,653
0,879
0,829
0,294
0,556
0,761
0,776
0,125
0,775
0,938
0,193
0,898
0,77
0,292
0,596
0,023
0,72
0,859
0,616
0,432
0,546
0,612
0,467
0,551
0,981
0,563
0,385
0,25
0,272
0,603
0,157
0,344
0,248
0,239
0,103
0,759
0,753
0,476
0,325
0,621
0,132
0,907
0,609
0,462
0,751
0,239
0,4
0,975
0,976
0,67
0,245
0,36
0,538
0,105
0,284
0,041
0,411
0,279
0,313
0,993
0,376
0,526
0,853
0,172
0,781
0,849
0,65
0,531
0,189
0,837
0,27
0,244
0,534
0,995
0,3
0,639
0,003
0,005
0,8
0,742
0,163
0,41
0,274
0,602
0,357
0,797
0,807
0,143
0,955
0,063
0,348
0,475
0,162
0,332
0,245
0,606
0,053
0,437
0,681
0,902
0,589
0,869
0,786
0,139
0,4
0,001
0,826
0,543
0,805
0,645
0,038
0,406
0,479
0,571
0,83
0,966
0,252
0,251
0,815
0,984
0,042
0,507
0,576
0,126
0,489
0,795
0,082
0,202
0,75
0,694
0,586
0,565
0,323
0,898
0,153
0,294
0,623
0,135
0,202
0,357
0,971
0,264
0,337
0,311
0,025
0,941
0,996
0,591
0,501
0,279
0,354
0,802
0,623
0,697
0,86
0,082
0,294
0,66
0,65
0,605
0,919
0,623
0,793
0,111
0,059
0,472
0,083
0,581
0,418
0,537
0,342
0,117
0,049
0,458
0,013
0,778
0,17
0,265
0,101
0,547
0,799
0,491
0,701
0,471
0,34
0,783
0,943
0,626
0,037
0,071
0
0,963
0,485
0,597
0,438
0,348
0,471
0,226
0,252
0,552
0,858
0,415
0,173
0,965
0,937
0,238
0,754
0,165
0,685
0,082
0,911
0,029
0,559
0,103
0,806
0,428
0,922
0,322
0,772
0,275
0,53
0,457
0,544
0,347
0,536
0,379
0,632
0,452
0,02
0,665
0,307
0,945
0,013
0,549
0,689
0,384
0,317
0,736
0,534
0,102
0,03
0,778
0,941
0,955
0,16
0,972
0,404
0,382
0,791
0,009
0,426
0,148
0,454
0,977
0,022
0,401
0,871
0,827
0,428
0,557
0,606
0,302
0,144
0,02
0,775
0,967
0,016
0,009
0,414
0,422
0,111
0,186
0,788
0,67
0,245
0,752
0,516
0,588
0,187
0,565
0,975
0,249
0,661
0,011
0,239
0,159
0,491
